record_id,title,type_of_reference,authors,secondary_title,abstract,year,doi,volume,commu_AB,commu_RP,indiv_AB,indiv_RP,letha_ER,letha_ES,letha_NN,letha_RP,molec_AH,molec_AJ,molec_EA,popul_CB,popul_RP,subin_RP,subin_RT,asreview_prior,exported_notes_1,included,asreview_ranking
101,"Neonicotinoids and bees: A large scale field study investigating residues and effects on honeybees, bumblebees and solitary bees in oilseed rape grown from clothianidin-treated seed",CONF,"['Kunz, N', 'Frommberger, M', 'Dietzsch, AC', 'Wirtz, IP', 'Stähler, M', 'Frey, E', 'Illies, I', 'Dyrba, W', 'Alkassab, A', 'Pistorius, J']",HAZARDS OF PESTICIDES TO BEES: 12TH INTERNATIONAL SYMPOSIUM OF THE ICP-PR BEE PROTECTION GROUP,"In 2013, the European Food Safety Authority (EFSA) has highlighted several data gaps regarding the exposure and risk of pesticides to honeybees, bumblebees and solitary bees, including the risks from exposure to contaminated nectar and pollen. This study aims to contribute data, results and conclusions to obtain more information on exposure and risks of flowering oilseed rape seed treated with the neonicotinoid clothianidin, to pollinators. Semi-field and field trials were conducted at five different locations across Germany, using the Western honeybee (Apis mellifera L.), the buff-tailed bumblebee (Bombus terrestris L.) and the red mason bee (Osmia bicornis L.) as study organisms. Highest amounts of clothianidin residues were measured in single samples of mud cell walls (7.2 mu g kg(-1)) and pollen (5.9 mu g kg(-1)) from solitary bee nests. Residues in nectar from honey sacs, honeybee combs and bumblebee nests (2.2, 2.9, and 3.0 mu g kg(-1) respectively) showed no clear differences in the amount of residues, neither did residues in pollen (1.5, 1.8, and 1.3 mu g kg(-1) respectively). These results suggest differences in the risk profiles of those three bee species.",2015,,450,,0,0.0,,,0.0,,,,,,,0.0,0.0,,0,,1,82
137,Seed-coating of rapeseed (Brassica napus) with the neonicotinoid clothianidin affects behaviour of red mason bees (Osmia bicornis) and pollination of strawberry flowers (Fragaria × ananassa),JOUR,"['Herbertsson, L.', 'Klatt, B.K.', 'Blasi, M.', 'Rundlöf, M.', 'Smith, H.G.']",PLoS ONE,"Neonicotinoid insecticides applied to flowering crops can have negative impacts on bees, with implications for crop pollination. To assess if exposure to the neonicotinoid clothianidin via a treated crop (rapeseed) affected bee behaviour, pollination performance (to strawberry), and bee reproduction, we provided each of 12 outdoor cages with rapeseed (autumn-sown plants complemented with a few spring-sown plants to extend the flowering period) grown from either clothianidin-treated or untreated (control) seeds, together with strawberry plants and a small population of red mason bees (Osmia bicornis). We expected clothianidin to reduce bee foraging activity, resulting in impaired strawberry pollination and bee reproduction. During the early stage of the experiment, we observed no difference between treatments in the length of entire foraging trips, or the combined number of rapeseed and strawberry flowers that the bees visited during these trips. During the later stage of the experiment, we instead determined the time a female took to visit 10 rapeseed flowers, as a proxy for foraging performance. We found that they were 10% slower in clothianidin cages. Strawberries weighed less in clothianidin cages, suggesting reduced pollination performance, but we were unable to relate this to reduced foraging activity, because the strawberry flowers received equally many visits in the two treatments. Clothianidin-exposed females sealed their nests less often, but offspring number, sex ratio and weight were similar between treatments. Observed effects on bee behaviour appeared by the end of the experiment, possibly because of accumulated effects of exposure, reduced bee longevity, or higher sensitivity of the protocols we used during the later phase of the experiment. Although the lack of a mechanistic explanation calls for interpreting the results with cautiousness, the lower strawberry weight in clothianidin cages highlights the importance of understanding complex effects of plant protection products, which could have wider consequences than those on directly exposed organisms.  © 2022 Herbertsson et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",2022,10.1371/journal.pone.0273851,17,,0,,,,,,,,,0.0,,,,,0,,1,83
60,Floral resource diversification promotes solitary bee reproduction and may offset insecticide effects – evidence from a semi-field experiment,JOUR,"['Klaus, F.', 'Tscharntke, T.', 'Bischoff, G.', 'Grass, I.']",Ecology Letters,"Pollinator declines in agricultural landscapes are driven by multiple stressors, but potential interactions of these remain poorly studied. Using a highly replicated semi-field study with 56 mesocosms of varying wild plant diversity (2–16 species) and oilseed rape treated with a neonicotinoid, we tested the interacting effects of resource diversity and insecticides on reproduction of a solitary wild bee. Compared to mesocosms with oilseed rape monocultures, availability of resources from wild plants complementing oilseed rape doubled brood cell production. In addition, bee reproduction increased due to plant diversity and identity effects. Exposure to neonicotinoid-treated oilseed rape reduced bee larval to adult development by 69%, but only in mesocosms with oilseed rape monocultures. Availability of complementary flower resources can thus offset negative effects of neonicotinoid-treated oilseed rape on wild bee reproduction. Policy should encourage the implementation of diverse floral resources mitigating negative effects of crop monocultures and insecticides, thereby sustaining solitary bee populations in agricultural landscapes. © 2021 The Authors. Ecology Letters published by John Wiley & Sons Ltd.",2021,10.1111/ele.13683,24,,0,,,,,,,,,,,,,,0,,1,84
81,"Laboratory Determination of Particulate-Matter–Bound Agrochemical Toxicity among Honeybees, Mason Bees, and Painted Lady Butterflies",JOUR,"['Green, F.B.', 'Muñoz, S.R.', 'Smith, P.N.']",Environmental Toxicology and Chemistry,"Pollinator population declines are global phenomena with severe consequences for native flora and agriculture. Many factors have contributed to pollinator declines including habitat loss, climate change, disease and parasitism, reductions in abundance and diversity of foraging resources, and agrochemical exposure. Particulate matter (PM) serves as a carrier of toxic agrochemicals, and pollinator mortality can occur following exposure to agrochemical-contaminated PM. Therefore, laboratory-controlled experiments were conducted to evaluate impacts of individual PM-bound agrochemicals. Honeybees (Apis mellifera), blue orchard mason bees (Osmia lignaria), and painted lady butterfly (Vanessa cardui) larvae were exposed to bifenthrin, permethrin, clothianidin, imidacloprid, abamectin, and ivermectin via suspended, airborne PM. Agrochemical concentrations in PM to which pollinators were exposed were based on concentrations observed in fugitive beef cattle feedyard PM including a “mean” treatment and a “max” treatment reflective of reported mean and maximum PM-bound agrochemical concentrations, respectively. In general, pollinators in the mean and max treatments experienced significantly higher mortality compared with controls. Honeybees were most sensitive to pyrethroids, mason bees were most sensitive to neonicotinoids, and painted lady butterfly larvae were most sensitive to macrocyclic lactones. Overall, pollinator mortality was quite low relative to established toxic effect levels derived from traditional pollinator contact toxicity tests. Furthermore, pollinator mortality resulting from exposure to individual agrochemicals via PM was less than that reported to occur at beef cattle feedyards, highlighting the importance of mixture toxicity to native and managed pollinator survival and conservation. Environ Toxicol Chem 2023;42:2642–2650. © 2023 SETAC. © 2023 SETAC.",2023,10.1002/etc.5730,42,,0,,,,,,,,,,,,,,0,,1,85
139,Selectivity of insecticides for adult workers of Apis mellifera (Hymenoptera: Apidae),JOUR,"['Thomazoni, D', 'Soria, MF', 'Kodama, C', 'Carbonari, V', 'Fortunato, RP', 'Degrande, PE', 'Valter, VA']",REVISTA COLOMBIANA DE ENTOMOLOGIA,"Cotton is a crop that is attractive to a wide variety of organisms, including Pests, natural enemics of the pests and arthropod pollinators. Consequently, integrated pest management is necessary for this crop as chemical control is often required to avoid production losses. Among pollinators found on cotton, Apis mellifera is one of the most important, as it call increase cotton production 20 - 30%. On the other hand, selectivity is an important characteristic of insecticides, as it makes it possible to lessen impacts oil pollinators and other non-target organisms. We examined the toxicity of various insecticides for honey bees foraging on cotton in a greenhouse, including Turbine (R) 500 WG (150 g ha(-1)) (flonicamid), Actara (R) 250 WG (200 g ha(-1)) (thiamethoxam), Cartap (R) 500 SP (1500 g ha(-1)) (cartap), Talstar (R) 100 CE (1000 mL ha(-1)) (bifenthrin) and Match (R) 50 CE (1000 mL ha(-1)) (lufenuron). Applications of Talstar (R), Actara (R) and Cartap (R) were quite toxic. Talstar (R) was the most deadly, while Match CE (R) and Turbine (R) were only slightly toxic for adult honey bees. The Match CE (R) treatment mortality was similar to that of the control; thus, we classified it as innocuous for A. mellifera adults.",2009,,35,,0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,0,,1,86
7,Analysis and evaluation of (neuro)peptides in honey bees exposed to pesticides in field conditions,JOUR,"['Gómez-Ramos, M.D.M.', 'Gómez Ramos, M.J.', 'Martínez Galera, M.', 'Gil García, M.D.', 'Fernández-Alba, A.R.']",Environmental Pollution,"During the last years, declines in honey bee colonies are being registered worldwide. Cholinergic pesticides and their extensive use have been correlated to the decline of pollinators and there is evidence that pesticides act as neuroendocrine disruptors affecting the metabolism of neuropeptides. However, there is a big absence of studies with quantitative results correlating the effect of pesticide exposure with changes on neuropeptides insects, and most of them are conducted under laboratory conditions, typically with individual active ingredients. In this study, we present an analytical workflow to evaluate pesticide effects on honey bees through the analysis of (neuro)peptides. The workflow consists of a rapid extraction method and liquid chromatography with triple quadrupole for preselected neuropeptides. For non-target analysis, high resolution mass spectrometry, multivariate analysis and automatic identification of discriminated peptides using a specific software and protein sequence databases. The analytical method was applied to the analysis of target and non-target (neuro)peptides in honey bees with low and high content of a wide range of pesticides to which have been exposed in field conditions. Our findings show that the identification frequency of target neuropeptides decreases significantly in honey bees with high concentration of pesticides (pesticide concentrations ≥ 500 μg kg−1) in comparison with the honey bees with low content of pesticides (pesticide concentrations ≤ 20 μg kg−1). Moreover, the principal component analysis in non-target search shows a clear distinction between peptide concentration in honey bees with high level of pesticides and honey bees with low level. The use of high resolution mass spectrometry has allowed the identification of 25 non-redundant peptides responsible for discrimination between the two groups, derived from 18 precursor proteins. It has been shown a correlation between pesticide exposure and a decrease of some neuropeptides and other head peptides in honey bees. © 2018 Elsevier Ltd",2018,10.1016/j.envpol.2017.12.091,235,,0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,0,,1,87
55,Fatal powdering of bees in flight with particulates of neonicotinoids seed coating and humidity implication,JOUR,"['Girolami, V.', 'Marzaro, M.', 'Vivan, L.', 'Mazzon, L.', 'Greatti, M.', 'Giorio, C.', 'Marton, D.', 'Tapparo, A.']",Journal of Applied Entomology,"Losses of honeybees have been reported in Italy concurrent with the sowing of corn coated with neonicotinoids using a pneumatic drilling machine. Being unconvinced that solid particles containing systemic insecticide, falling on the vegetation surrounding the sown area, could poison bees foraging on contaminated nectar and pollen, the effect of direct aerial powdering was tested on foragers in free flight near the drilling machine. Bees were conditioned to visit a dispenser of sugar solution whilst a drilling machine was sowing corn along the flight path. Samples of bees were captured on the dispenser, caged and held in the laboratory. Chemical analysis showed some hundred nanograms of insecticide per bee. Nevertheless, caged bees, previously contaminated in flight, died only if kept in conditions of high humidity. After the sowing, an increase in bee mortality in front of the hives was also observed. Spring bee losses, which corresponded with the sowing of corn-coated seed, seemed to be related to the casual encountering of drilling machine during foraging flight across the ploughed fields. © 2011 Blackwell Verlag, GmbH.",2012,10.1111/j.1439-0418.2011.01648.x,136,,0,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,,0,,1,88
31,Effect of aerial spraying of thiacloprid on pine sawyer beetles (Monochamus alternatus) and honey bees (Apis mellifera) in pine forests,JOUR,"['Suh, D.Y.', 'Jung, J.-K.', 'Lee, S.K.', 'Seo, S.-T.']",Entomological Research,"Monochamus alternatus is a very important vector of the pine wood nematode (Bursaphelenchus xylophilus) which is the causal agent of pine wilt disease. To reduce population density of M. alternatus, thiacloprid has been sprayed by aircrafts on pine forests. Thus, we examined the effect of aerial spraying as contact toxicity and thiacloprid residues of pine branches as ingestion toxicity on the mortality of M. alternatus in pine forests in Yangsan, Korea. In addition, the effect of aerial spraying on honey bees, Apis mellifera, was tested in the same locality. Thiacloprid was sprayed once a month from June to August in 2016. To test the effect of thiacloprid, eight M. alternatus and ten honey bees were put into each small mesh cage, which were hung on pine trees in each study plot. Thiacloprid appeared to be effective for reducing longevity of M. alternatus, while mortality and abnormal behaviors were not found for honey bees. In addition, longevity of M. alternatus beetles was declined by thiacloprid residues of pine branches compared to the control group. However, we found that dead pine trees infected by pine wood nematodes in the next year similarly occurred in our study area whether thiacloprid-aerial spraying occurred or not. Consequently, thiacloprid sprayed by aircraft may be an effective control agent for Monochamus beetle adults without negative effect on honey bees, but aerial application to prevent expansion of pine wilt disease should be reassessed. © 2020 The Entomological Society of Korea and John Wiley & Sons Australia, Ltd",2021,10.1111/1748-5967.12482,51,,0,0.0,,,,,0.0,,0.0,,,0.0,0.0,,0,,1,89
143,Spinosad - a naturally derived insect control agent with potential for use in integrated pest management systems in greenhouses,CONF,"['Miles, M', 'Dutton, R', 'BCPC', 'BCPC']","BCPC CONFERENCE: PESTS & DISEASES 2000, VOLS 1-3, PROCEEDINGS","When used according to good horticultural practice, spinosad was shown to be compatible with predatory mites (Typhlodromus pyri, Phytoseiultrs persimilis and Amblyseius californicus), predatory Heteroptera (Orius insidiosus, O. laevigatus and Macrolophus callginosus), Coccinellidae (Hippodamia convergens and Coccinella septempunctata) and Neuroptera (Chrysoperla carnea and C. rufibularis). Parasitic Hymenoptera were sensitive to spinosad, however toxic effects were short lived due to the low persistence of spinosad. Consequently species such as Aphidius colemani and Encarsia formosa can be introduced to protected crops soon after application (1-2 weeks). Semi-field studies were also conducted on honey and bumble bees. Spinosad was applied when bees were not flying. Bees were allowed to forage on the treated plants when spray deposits had dried. The findings from these studies showed that spinosad was completely safe to foraging worker bees. No significantly adverse effects on queen or brood were observed on either species. It can be concluded that spinosad is highly selective to beneficials and pollinators making it an ideal insect control product for use within glasshouse IPM programmes.",2000,,01-Mar,,0,,0.0,0.0,,,,,0.0,,,,0.0,,0,,1,90
47,Efficacy of spinosad bait sprays to control Mediterranean and Caribbean fruit flies (Diptera: Tephritidae) in commercial citrus in Florida,JOUR,"['Burns, R.E.', 'Harris, D.L.', 'Moreno, D.S.', 'Eger, J.E.']",Florida Entomologist,"A serious infestation of Mediterranean fruit fly in Florida in 1997 and 1998 led to the widespread aerial and foliar application of malathion-bait sprays. Public concerns over property damage, environmental impact and public health led to the immediate need and acceptability of alternative pesticide/bait combinations. Preliminary work with spinosad, a derivative of a soil microorganism developed by Dow AgroSciences, in combination with a new bait (SolBait) showed promise. To ensure that this product would be effective in Florida for fruit fly control, three field tests were conducted using aerial and/or foliar applications. Results indicated that sprays with spinosad-SolBait provided comparable and significant control levels for sterile Mediterranean and Caribbean fruit flies in comparison to standard malathion with NU-LURE® or SolBait treatments by aerial or foliar application. In one test, honey bees and hives were exposed to sprays in the treatment area and no significant treatment differences were observed in hive condition or brood. Insufficient data on effects of treatments on naturally occurring and introduced beneficial insects were collected for statistical analysis but it appears no harmful effects were observed.",2001,10.2307/3496400,84,,0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,0,,1,91
165,The impact of thiamethoxam on bumble bee broods (Bombus terrestris L.) following drip application in covered tomato crops,JOUR,"['Sechser, B.', 'Freuler, J.']",Anzeiger fur Schadlingskunde,"The side effects of the neonicotinyl compound thiamethoxam on the brood of bumble bees (Bombus terrestris L.) were investigated on tomatoes in plastic tunnels and glasshouses. Preceeding trials had revealed a strong contact and stomach activity of the compound by foliar application. A decisive improvement was obtained by replacing the foliar by drip irrigation of thiamethoxam at rates between 150 and 161 g ai/ha. The mortality figures of all bumble bee stages dropped to the level in the untreated control. No dead bumble bees were found in the thiamethoxam treated tunnels/glasshouses on the ground. Thiamethoxam could be rated as being harmless to bumble bees with a single application through the irrigation system. No spilling of this compound during the application should occur to avoid intoxication of adult humble bees by oral uptake or contact contamination during the cleaning process. If multiple applications via the irrigation system or under any hydroponic growing conditions is considered, further sequential testing of this mode of use is recommended.",2003,10.1046/j.1439-0280.2003.03017.x,76,,0,,0.0,0.0,,,,,0.0,,,,0.0,,0,,1,92
